id,x,y,pupilD
6886025,1161.4,597.4,288.0
6886027,1161.4,596.0,289.0
6886029,1161.3,594.3,290.0
6886031,1160.8,593.7,290.0
6886033,1161.2,594.2,290.0
6886035,1161.4,592.0,290.0
6886037,1160.2,589.2,289.0
6886039,1159.8,590.2,288.0
6886041,1159.9,592.9,288.0
6886043,1160.2,593.6,287.0
6886045,1160.6,594.5,287.0
6886047,1160.7,594.9,287.0
6886049,1160.6,593.0,287.0
6886051,1160.2,592.1,287.0
6886053,1159.8,592.7,288.0
6886055,1159.7,596.6,289.0
6886057,1159.3,597.9,289.0
6886059,1159.3,595.2,289.0
6886061,1159.6,594.8,285.0
6886063,1160.5,596.7,285.0
6886065,1161.3,600.8,287.0
6886067,1161.0,602.5,288.0
6886069,1160.1,600.9,288.0
6886071,1159.9,599.4,287.0
6886073,1160.1,602.4,286.0
6886075,1159.9,603.9,286.0
6886077,1160.0,605.4,289.0
6886079,1159.4,606.9,289.0
6886081,1159.1,607.0,287.0
6886083,1159.6,604.1,287.0
6886085,1159.3,600.7,286.0
6886087,1159.1,599.5,285.0
6886089,1158.5,597.3,286.0
6886091,1158.5,596.1,285.0
6886093,1168.5,598.8,283.0
6886095,1184.6,601.7,283.0
6886097,1206.6,603.0,285.0
6886099,1221.2,599.0,286.0
6886101,1224.1,599.5,285.0
6886103,1228.7,609.6,282.0
6886105,1233.6,610.1,279.0
6886107,1234.5,605.8,276.0
6886109,1235.0,603.4,274.0
6886111,1235.8,602.0,275.0
6886113,1237.3,601.9,275.0
6886115,1238.5,601.3,275.0
6886117,1238.9,602.1,277.0
6886119,1237.2,602.3,276.0
6886121,1234.7,601.2,275.0
6886123,1232.5,601.1,275.0
6886125,1232.4,600.4,275.0
6886127,1234.6,599.5,275.0
6886129,1236.2,597.6,275.0
6886131,1236.8,595.9,275.0
6886133,1237.7,596.4,275.0
6886135,1237.5,599.3,274.0
6886137,1236.9,599.6,275.0
6886139,1237.1,599.1,274.0
6886141,1237.7,599.2,274.0
6886143,1238.4,599.4,276.0
6886145,1238.7,599.0,275.0
6886147,1238.8,599.1,274.0
6886149,1238.4,599.8,274.0
6886151,1238.3,600.4,275.0
6886153,1239.2,600.3,275.0
6886155,1238.2,599.2,275.0
6886157,1236.5,598.6,274.0
6886159,1236.3,598.9,275.0
6886161,1236.0,599.7,275.0
6886163,1236.4,600.0,275.0
6886165,1237.8,600.4,274.0
6886167,1238.0,600.2,274.0
6886169,1238.0,598.9,275.0
6886171,1237.7,599.7,275.0
6886173,1238.1,598.9,274.0
6886175,1237.2,600.4,274.0
6886177,1235.7,600.8,275.0
6886179,1235.8,600.3,274.0
6886181,1235.9,600.6,274.0
6886183,1236.3,601.1,275.0
6886185,1236.4,600.1,275.0
6886187,1236.4,599.0,274.0
6886189,1236.5,599.8,274.0
6886191,1236.4,599.3,273.0
6886193,1237.6,602.3,272.0
6886195,1237.5,603.2,272.0
6886197,1239.4,603.2,273.0
6886199,1239.7,602.3,273.0
6886201,1239.7,600.8,272.0
6886203,1238.9,600.6,273.0
6886205,1237.8,602.2,274.0
6886207,1238.4,602.7,274.0
6886209,1237.9,603.0,273.0
6886211,1238.7,603.2,273.0
6886213,1240.7,603.7,273.0
6886215,1242.7,602.9,274.0
6886217,1243.6,601.9,273.0
6886219,1240.4,602.3,273.0
6886221,1239.4,601.3,273.0
6886223,1240.6,601.1,274.0
6886225,1241.5,599.5,273.0
6886227,1240.5,595.7,274.0
6886229,1239.9,597.8,274.0
6886231,1240.4,599.4,274.0
6886233,1241.3,602.6,274.0
6886235,1241.8,601.7,275.0
6886237,1243.9,600.6,274.0
6886239,1242.9,597.2,274.0
6886241,1242.5,597.6,274.0
6886243,1242.8,599.4,274.0
6886245,1243.4,598.8,274.0
6886247,1244.1,598.3,275.0
6886249,1244.6,597.7,275.0
6886251,1243.4,597.0,275.0
6886253,1242.9,596.1,275.0
6886255,1243.2,596.5,275.0
6886257,1242.7,597.5,276.0
6886259,1243.4,597.9,276.0
6886261,1244.6,596.5,273.0
6886263,1245.6,598.2,272.0
6886265,1245.7,601.2,273.0
6886267,1244.5,601.4,273.0
6886269,1244.5,599.9,273.0
6886271,1244.3,596.7,272.0
6886273,1243.6,597.3,272.0
6886275,1238.3,603.9,275.0
6886277,1231.1,605.9,275.0
6886279,1227.4,601.6,276.0
6886281,1201.2,615.6,278.0
6886283,1161.7,623.1,280.0
6886285,1126.9,624.4,281.0
6886287,1092.3,633.8,281.0
6886289,1050.9,637.2,282.0
6886291,1016.9,634.2,281.0
6886293,989.9,638.6,282.0
6886295,967.2,645.4,280.0
6886297,942.7,658.4,280.0
6886299,917.2,671.3,281.0
6886301,896.2,680.3,285.0
6886303,863.3,685.7,286.0
6886305,833.4,693.8,285.0
6886307,796.3,695.0,283.0
6886309,768.7,698.9,283.0
6886311,757.2,706.2,283.0
6886313,746.7,716.8,283.0
6886315,732.9,724.4,282.0
6886317,726.2,729.7,282.0
6886319,724.5,733.3,282.0
6886321,732.0,737.6,283.0
6886323,740.0,739.4,284.0
6886325,743.9,739.4,285.0
6886327,746.0,739.8,283.0
6886329,745.9,739.8,283.0
6886331,743.1,738.8,283.0
6886333,739.2,738.3,282.0
6886335,735.8,735.7,282.0
6886337,734.2,735.1,281.0
6886339,734.4,740.5,281.0
6886341,737.4,741.2,282.0
6886343,740.3,738.7,282.0
6886345,739.6,739.0,283.0
6886347,740.0,739.3,283.0
6886349,740.8,740.6,282.0
6886351,739.6,739.7,282.0
6886353,740.4,738.2,282.0
6886355,742.1,738.7,282.0
6886357,741.2,738.4,281.0
6886359,741.5,739.1,280.0
6886361,742.8,740.3,281.0
6886363,742.6,737.6,281.0
6886365,742.0,734.4,281.0
6886367,741.8,736.3,281.0
6886369,741.3,738.7,281.0
6886371,742.2,737.1,282.0
6886373,743.6,735.4,282.0
6886375,743.3,735.7,281.0
6886377,742.0,736.5,280.0
6886379,743.0,738.3,279.0
6886381,746.6,741.3,280.0
6886383,747.8,740.3,280.0
6886385,746.8,736.9,280.0
6886387,745.4,737.2,280.0
6886389,747.1,739.5,281.0
6886391,746.6,737.6,281.0
6886393,745.7,736.6,280.0
6886395,745.7,736.5,280.0
6886397,745.8,735.8,281.0
6886399,746.4,734.8,281.0
6886401,746.7,736.1,280.0
6886403,746.7,737.5,280.0
6886405,747.1,736.8,280.0
6886407,746.8,737.9,279.0
6886409,748.9,736.4,279.0
6886411,751.6,735.9,280.0
6886413,751.4,736.8,281.0
6886415,751.0,736.2,281.0
6886417,751.5,738.1,281.0
6886419,750.7,737.8,281.0
6886421,749.5,736.5,281.0
6886423,749.6,735.5,279.0
6886425,750.4,734.3,279.0
6886427,751.6,734.0,280.0
6886429,751.6,733.8,280.0
6886431,750.0,735.5,280.0
6886433,752.2,736.3,280.0
